Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
137098,STEM,Graduate,3.111,7.8,Summarizing_Reading,Advanced,3,True,11.39,2,Actively_Encouraged,5,3.459,80.55,High
137102,STEM,Senior,3.416,7.94,Debugging/Troubleshooting,Intermediate,4,False,14.47,2,Allowed_With_Citation,4,3.804,69.1,Low
137105,STEM,Sophomore,3.051,0.39,Copywriting/Drafting,Intermediate,3,False,6.56,4,Allowed_With_Citation,4,3.072,58.84,Low
137106,STEM,Junior,3.556,31.3,Debugging/Troubleshooting,Intermediate,2,True,3.48,6,Allowed_With_Citation,5,3.684,48.68,High
137110,STEM,Graduate,3.316,16.35,Ideation,Beginner,2,True,4.57,7,Allowed_With_Citation,4,3.649,64.63,Medium
137112,STEM,Freshman,3.119,1.16,Summarizing_Reading,Intermediate,4,False,2.66,2,Allowed_With_Citation,5,3.263,75.08,Low
137113,STEM,Senior,2.254,14.81,Ideation,Beginner,2,False,10.13,6,Allowed_With_Citation,4,2.583,63.86,High
137115,STEM,Senior,3.896,3.58,Ideation,Intermediate,2,False,4.06,1,Allowed_With_Citation,1,3.743,73.0,Medium
137116,STEM,Senior,2.768,3.35,Ideation,Beginner,2,True,7.82,4,Strict_Ban,4,2.809,51.93,Low
137118,STEM,Senior,3.405,14.04,Ideation,Beginner,2,False,13.45,5,Strict_Ban,7,3.575,59.4,Medium
137119,STEM,Graduate,3.36,40.0,Debugging/Troubleshooting,Beginner,3,True,8.39,7,Actively_Encouraged,5,3.575,62.95,High
137134,STEM,Graduate,3.772,21.85,Debugging/Troubleshooting,Intermediate,2,True,8.51,5,Strict_Ban,9,3.988,76.69,High
137135,STEM,Junior,3.025,1.46,Ideation,Beginner,2,False,4.9,1,Strict_Ban,4,3.248,69.62,Low
137141,STEM,Freshman,3.723,4.31,Debugging/Troubleshooting,Advanced,5,False,9.75,5,Allowed_With_Citation,6,4.0,94.53,Low
137158,STEM,Freshman,3.549,0.58,Summarizing_Reading,Advanced,4,False,15.26,2,Actively_Encouraged,6,3.912,80.5,Low
137159,STEM,Junior,3.117,0.21,Copywriting/Drafting,Beginner,2,False,15.85,4,Allowed_With_Citation,7,3.397,62.84,Low
137160,STEM,Graduate,2.858,40.0,Summarizing_Reading,Advanced,3,True,10.92,8,Allowed_With_Citation,7,3.09,92.49,High
137161,STEM,Junior,3.898,2.09,Debugging/Troubleshooting,Advanced,3,False,14.02,3,Allowed_With_Citation,7,4.0,88.18,Low
137165,STEM,Sophomore,3.971,27.9,Debugging/Troubleshooting,Beginner,3,True,12.64,5,Allowed_With_Citation,5,4.0,83.71,Medium
137170,STEM,Sophomore,3.857,0.97,Ideation,Advanced,3,False,7.43,2,Actively_Encouraged,5,3.91,82.86,Low
137171,STEM,Freshman,3.179,11.55,Direct_Answer_Generation,Advanced,3,False,11.52,2,Allowed_With_Citation,4,3.488,78.05,Low
137176,STEM,Freshman,2.055,2.3,Debugging/Troubleshooting,Intermediate,3,True,13.05,3,Allowed_With_Citation,7,2.174,70.93,Low
137181,STEM,Freshman,3.369,0.05,Direct_Answer_Generation,Advanced,5,False,15.68,2,Allowed_With_Citation,1,3.675,62.51,Low
137184,STEM,Freshman,3.489,21.28,Copywriting/Drafting,Intermediate,3,False,9.88,5,Allowed_With_Citation,3,3.472,77.59,Medium
137185,STEM,Freshman,3.944,0.34,Debugging/Troubleshooting,Intermediate,3,True,1.5,3,Strict_Ban,1,4.0,80.06,Low
137189,STEM,Junior,3.509,9.64,Direct_Answer_Generation,Advanced,4,True,2.97,2,Allowed_With_Citation,5,3.527,74.27,Medium
137191,STEM,Sophomore,3.161,22.08,Summarizing_Reading,Beginner,2,True,12.99,6,Strict_Ban,6,3.289,56.42,High
137192,STEM,Graduate,2.185,24.13,Copywriting/Drafting,Advanced,3,True,1.0,8,Actively_Encouraged,5,2.307,94.08,High
137196,STEM,Freshman,2.616,3.91,Ideation,Intermediate,3,True,9.38,2,Strict_Ban,4,2.852,78.6,Low
137201,STEM,Freshman,3.303,11.14,Debugging/Troubleshooting,Intermediate,4,True,8.5,5,Strict_Ban,8,3.166,85.1,Low
137202,STEM,Junior,3.241,10.47,Copywriting/Drafting,Advanced,3,True,2.22,3,Strict_Ban,5,3.156,100.0,High
137210,STEM,Senior,3.01,20.81,Debugging/Troubleshooting,Advanced,5,True,12.07,6,Actively_Encouraged,7,3.749,100.0,High
137213,STEM,Senior,2.491,4.83,Debugging/Troubleshooting,Intermediate,3,False,13.38,4,Allowed_With_Citation,2,2.57,65.41,High
137217,STEM,Graduate,3.562,18.88,Copywriting/Drafting,Advanced,4,False,12.72,2,Strict_Ban,7,3.834,76.11,High
137219,STEM,Senior,3.38,5.62,Debugging/Troubleshooting,Advanced,3,True,23.38,4,Strict_Ban,3,4.0,87.01,Medium
137221,STEM,Senior,3.013,19.83,Debugging/Troubleshooting,Intermediate,3,True,1.0,7,Allowed_With_Citation,4,2.889,85.4,High
137225,STEM,Freshman,3.646,0.12,Debugging/Troubleshooting,Intermediate,4,False,11.98,3,Actively_Encouraged,4,3.686,61.71,Low
137237,STEM,Junior,3.755,3.98,Debugging/Troubleshooting,Advanced,4,False,16.43,3,Strict_Ban,2,4.0,82.77,Low
137240,STEM,Graduate,1.74,1.57,Ideation,Beginner,1,True,14.63,4,Actively_Encouraged,3,1.721,68.17,Medium
137242,STEM,Sophomore,3.171,19.78,Direct_Answer_Generation,Beginner,2,True,12.62,4,Allowed_With_Citation,6,2.829,58.09,Medium
137257,STEM,Senior,3.391,6.33,Debugging/Troubleshooting,Intermediate,1,False,18.98,4,Actively_Encouraged,2,3.487,97.64,Low
137265,STEM,Graduate,2.956,15.38,Debugging/Troubleshooting,Beginner,3,True,6.02,3,Allowed_With_Citation,3,2.977,77.97,Medium
137266,STEM,Sophomore,2.648,2.1,Direct_Answer_Generation,Intermediate,4,True,8.84,1,Strict_Ban,2,2.761,88.18,Low
137268,STEM,Freshman,3.509,9.77,Debugging/Troubleshooting,Intermediate,1,True,8.68,4,Allowed_With_Citation,8,3.728,69.04,Medium
137269,STEM,Freshman,2.768,3.18,Summarizing_Reading,Intermediate,2,True,18.6,2,Allowed_With_Citation,2,3.167,65.43,Low
137271,STEM,Sophomore,2.19,0.35,Copywriting/Drafting,Advanced,4,True,22.66,3,Allowed_With_Citation,2,2.419,100.0,Low
137272,STEM,Freshman,3.107,1.54,Ideation,Beginner,2,False,16.38,1,Actively_Encouraged,5,3.269,81.96,Low
137278,STEM,Senior,2.981,25.0,Summarizing_Reading,Advanced,4,False,8.43,6,Strict_Ban,10,3.463,86.74,High
137290,STEM,Freshman,3.56,8.3,Copywriting/Drafting,Intermediate,4,False,15.3,5,Allowed_With_Citation,5,3.641,76.91,Low
137292,STEM,Freshman,2.567,1.83,Debugging/Troubleshooting,Beginner,1,False,6.3,3,Actively_Encouraged,5,2.562,59.66,Low
137293,STEM,Graduate,3.182,8.94,Debugging/Troubleshooting,Beginner,1,True,16.26,3,Strict_Ban,5,3.519,73.36,Low
137298,STEM,Freshman,3.459,6.21,Direct_Answer_Generation,Advanced,5,False,4.1,2,Allowed_With_Citation,1,3.401,73.31,Low
137306,STEM,Graduate,3.722,1.68,Direct_Answer_Generation,Intermediate,3,False,15.19,4,Allowed_With_Citation,2,3.995,92.94,Low
137316,STEM,Junior,3.394,16.25,Debugging/Troubleshooting,Intermediate,4,True,13.74,6,Allowed_With_Citation,8,3.683,85.53,High
137318,STEM,Junior,3.151,13.3,Debugging/Troubleshooting,Advanced,5,False,1.11,2,Actively_Encouraged,6,3.254,89.65,High
137319,STEM,Senior,3.508,3.0,Debugging/Troubleshooting,Intermediate,3,True,8.18,2,Allowed_With_Citation,1,3.871,95.33,Medium
137323,STEM,Sophomore,3.296,33.97,Debugging/Troubleshooting,Intermediate,3,False,8.62,8,Strict_Ban,10,3.506,61.35,High
137329,STEM,Graduate,2.982,4.98,Summarizing_Reading,Advanced,3,False,16.33,5,Actively_Encouraged,2,3.453,68.93,Medium
137337,STEM,Graduate,3.051,19.45,Debugging/Troubleshooting,Intermediate,1,True,13.14,5,Allowed_With_Citation,5,3.539,94.27,High
137338,STEM,Sophomore,2.977,1.64,Debugging/Troubleshooting,Beginner,2,False,1.4,2,Allowed_With_Citation,7,3.063,65.75,Medium
137340,STEM,Freshman,3.369,35.44,Debugging/Troubleshooting,Beginner,2,True,4.78,7,Actively_Encouraged,4,3.302,64.06,High
137341,STEM,Freshman,3.344,1.94,Debugging/Troubleshooting,Advanced,4,True,9.3,1,Allowed_With_Citation,6,3.723,100.0,Low
137343,STEM,Junior,3.743,16.43,Debugging/Troubleshooting,Beginner,2,True,2.79,4,Allowed_With_Citation,6,3.813,67.36,Medium
137359,STEM,Senior,3.518,28.73,Debugging/Troubleshooting,Advanced,5,True,7.6,4,Allowed_With_Citation,8,4.0,76.88,High
137361,STEM,Freshman,3.094,5.28,Copywriting/Drafting,Advanced,3,False,11.37,2,Allowed_With_Citation,4,3.45,82.15,Medium
137364,STEM,Junior,2.056,0.22,Debugging/Troubleshooting,Intermediate,4,False,9.6,3,Allowed_With_Citation,1,2.133,63.75,Low
137366,STEM,Junior,3.598,32.46,Summarizing_Reading,Beginner,2,True,13.02,9,Actively_Encouraged,8,3.909,71.52,High
137369,STEM,Senior,2.163,16.51,Copywriting/Drafting,Intermediate,4,False,3.0,5,Actively_Encouraged,7,2.493,76.08,High
137375,STEM,Graduate,3.548,10.88,Ideation,Intermediate,3,True,4.72,3,Allowed_With_Citation,7,3.549,55.83,Low
137377,STEM,Graduate,3.641,10.81,Debugging/Troubleshooting,Intermediate,1,False,10.43,3,Allowed_With_Citation,1,4.0,100.0,Medium
137379,STEM,Sophomore,2.605,10.89,Debugging/Troubleshooting,Intermediate,1,False,1.97,5,Actively_Encouraged,6,2.943,61.73,High
137381,STEM,Senior,3.249,12.21,Debugging/Troubleshooting,Intermediate,2,True,6.84,4,Strict_Ban,4,3.304,76.98,Low
137387,STEM,Senior,3.953,4.25,Ideation,Advanced,3,False,2.02,3,Actively_Encouraged,1,4.0,95.06,Low
137390,STEM,Sophomore,2.662,11.85,Debugging/Troubleshooting,Beginner,3,False,13.36,4,Actively_Encouraged,5,2.931,69.1,Medium
137393,STEM,Sophomore,3.578,40.0,Debugging/Troubleshooting,Intermediate,2,True,5.26,8,Allowed_With_Citation,5,3.55,70.62,High
137394,STEM,Senior,3.428,1.68,Direct_Answer_Generation,Beginner,1,False,13.17,2,Allowed_With_Citation,5,3.657,88.03,Medium
137399,STEM,Junior,2.9,9.13,Debugging/Troubleshooting,Intermediate,4,True,14.0,4,Allowed_With_Citation,6,3.039,72.43,High
137402,STEM,Freshman,3.213,1.25,Debugging/Troubleshooting,Intermediate,1,False,10.06,3,Strict_Ban,1,3.263,90.08,Low
137403,STEM,Freshman,3.735,5.63,Debugging/Troubleshooting,Beginner,2,False,20.15,2,Allowed_With_Citation,4,4.0,82.97,Medium
137405,STEM,Sophomore,2.76,13.92,Copywriting/Drafting,Beginner,2,False,16.1,5,Actively_Encouraged,5,3.228,64.73,Medium
137410,STEM,Freshman,2.157,24.69,Debugging/Troubleshooting,Beginner,1,True,5.01,7,Actively_Encouraged,6,1.954,63.71,Medium
137416,STEM,Sophomore,3.614,5.33,Debugging/Troubleshooting,Intermediate,2,False,7.0,4,Allowed_With_Citation,6,3.707,93.9,Low
137423,STEM,Sophomore,3.486,1.39,Ideation,Advanced,4,False,4.5,1,Allowed_With_Citation,6,3.369,100.0,Medium
137425,STEM,Sophomore,3.266,38.14,Copywriting/Drafting,Beginner,2,True,5.54,7,Strict_Ban,7,3.319,50.02,High
137428,STEM,Junior,2.889,11.94,Direct_Answer_Generation,Intermediate,4,False,9.39,3,Allowed_With_Citation,8,3.296,53.38,Medium
137429,STEM,Senior,2.096,4.8,Copywriting/Drafting,Beginner,3,True,12.25,1,Allowed_With_Citation,7,2.711,72.48,Medium
137431,STEM,Freshman,3.444,16.72,Debugging/Troubleshooting,Beginner,1,True,7.37,4,Allowed_With_Citation,7,3.392,92.47,Low
137433,STEM,Junior,2.87,1.03,Copywriting/Drafting,Beginner,2,False,12.29,4,Strict_Ban,3,2.946,64.56,Low
137434,STEM,Graduate,3.386,28.43,Debugging/Troubleshooting,Advanced,5,False,6.47,4,Strict_Ban,7,3.807,60.98,High
137441,STEM,Junior,3.912,4.56,Debugging/Troubleshooting,Advanced,4,False,12.0,1,Strict_Ban,5,4.0,93.34,Low
137442,STEM,Graduate,2.407,0.69,Debugging/Troubleshooting,Advanced,4,False,13.91,1,Allowed_With_Citation,5,2.585,89.39,Medium
137443,STEM,Sophomore,2.649,13.84,Ideation,Intermediate,2,False,16.03,5,Allowed_With_Citation,2,2.784,65.56,Medium
137450,STEM,Graduate,3.25,17.72,Direct_Answer_Generation,Intermediate,1,True,6.56,6,Allowed_With_Citation,5,3.121,86.23,High
137465,STEM,Senior,3.452,9.73,Copywriting/Drafting,Intermediate,4,False,10.07,4,Strict_Ban,7,3.84,75.54,Medium
137467,STEM,Junior,3.169,17.21,Summarizing_Reading,Beginner,2,True,9.54,3,Strict_Ban,4,3.316,67.09,Medium
137470,STEM,Freshman,3.381,3.38,Debugging/Troubleshooting,Beginner,1,True,11.28,5,Allowed_With_Citation,6,3.24,83.68,Medium
137487,STEM,Sophomore,3.3,10.03,Direct_Answer_Generation,Advanced,3,True,5.22,2,Allowed_With_Citation,3,3.437,60.94,High
137489,STEM,Graduate,3.307,17.32,Debugging/Troubleshooting,Advanced,3,True,13.02,4,Allowed_With_Citation,6,3.718,80.24,Medium
137495,STEM,Sophomore,2.68,1.81,Debugging/Troubleshooting,Advanced,5,False,9.79,3,Strict_Ban,4,2.978,100.0,Low
137497,STEM,Senior,3.766,15.65,Debugging/Troubleshooting,Intermediate,3,True,1.0,2,Allowed_With_Citation,5,3.899,85.42,Medium
137505,STEM,Freshman,3.781,12.58,Copywriting/Drafting,Advanced,3,True,8.8,4,Allowed_With_Citation,4,4.0,100.0,Medium
137506,STEM,Junior,3.078,5.48,Debugging/Troubleshooting,Beginner,2,True,15.06,2,Allowed_With_Citation,5,3.476,72.92,Medium
137509,STEM,Freshman,3.028,2.6,Summarizing_Reading,Advanced,4,True,13.79,2,Allowed_With_Citation,3,3.074,55.9,Medium
137516,STEM,Senior,3.626,8.56,Debugging/Troubleshooting,Advanced,3,False,19.55,3,Allowed_With_Citation,1,4.0,82.39,Low
137517,STEM,Senior,2.848,28.01,Debugging/Troubleshooting,Beginner,2,False,14.44,8,Actively_Encouraged,6,3.335,70.87,Medium
137521,STEM,Senior,3.692,0.91,Debugging/Troubleshooting,Intermediate,2,True,11.45,1,Allowed_With_Citation,2,4.0,92.25,Low
137523,STEM,Freshman,3.143,3.93,Debugging/Troubleshooting,Intermediate,3,False,9.26,4,Allowed_With_Citation,6,3.012,76.7,Low
137525,STEM,Junior,3.206,1.59,Ideation,Advanced,3,True,16.75,1,Allowed_With_Citation,1,3.482,60.45,Medium
137527,STEM,Sophomore,3.139,9.88,Ideation,Advanced,5,False,9.03,5,Allowed_With_Citation,5,3.485,79.57,Medium
137529,STEM,Sophomore,3.621,1.15,Summarizing_Reading,Advanced,3,False,8.85,3,Strict_Ban,4,3.76,73.86,Low
137530,STEM,Freshman,3.567,4.94,Summarizing_Reading,Beginner,2,False,10.32,3,Actively_Encouraged,5,3.721,69.31,Medium
137531,STEM,Senior,3.666,28.31,Debugging/Troubleshooting,Intermediate,1,False,9.1,8,Allowed_With_Citation,6,3.769,64.93,High
137535,STEM,Junior,3.702,3.68,Debugging/Troubleshooting,Advanced,4,True,8.0,3,Allowed_With_Citation,3,4.0,97.21,Low
137536,STEM,Junior,3.395,39.99,Direct_Answer_Generation,Beginner,2,True,5.37,8,Allowed_With_Citation,6,2.919,40.4,High
137539,STEM,Junior,3.692,15.34,Summarizing_Reading,Beginner,1,True,13.18,4,Actively_Encouraged,4,4.0,58.31,High
137544,STEM,Freshman,3.315,0.92,Debugging/Troubleshooting,Advanced,5,True,10.15,2,Actively_Encouraged,2,3.697,79.56,Low
137545,STEM,Freshman,3.725,28.18,Copywriting/Drafting,Advanced,3,False,4.96,5,Allowed_With_Citation,5,4.0,48.94,High
137547,STEM,Junior,3.617,33.68,Debugging/Troubleshooting,Intermediate,2,False,1.0,7,Allowed_With_Citation,7,3.756,60.14,High
137548,STEM,Junior,2.619,2.46,Debugging/Troubleshooting,Advanced,3,True,19.83,1,Actively_Encouraged,5,3.012,100.0,High
137555,STEM,Graduate,2.721,25.46,Copywriting/Drafting,Intermediate,1,False,1.0,4,Allowed_With_Citation,3,2.878,77.87,High
137557,STEM,Sophomore,3.634,19.8,Direct_Answer_Generation,Advanced,3,False,8.49,5,Actively_Encouraged,5,3.32,64.41,Medium
137558,STEM,Junior,3.141,1.11,Copywriting/Drafting,Intermediate,3,True,1.56,4,Actively_Encouraged,1,3.394,63.83,Medium
137561,STEM,Sophomore,3.56,11.74,Ideation,Intermediate,3,False,6.89,6,Actively_Encouraged,5,3.624,77.59,High
137574,STEM,Freshman,2.273,16.19,Copywriting/Drafting,Advanced,4,True,16.61,6,Allowed_With_Citation,7,2.368,86.75,Medium
137578,STEM,Graduate,3.402,5.82,Copywriting/Drafting,Advanced,5,False,5.76,2,Allowed_With_Citation,5,3.596,74.5,High
137583,STEM,Graduate,2.752,0.66,Debugging/Troubleshooting,Advanced,3,True,18.31,1,Actively_Encouraged,3,3.236,80.86,Low
137585,STEM,Senior,2.414,17.04,Debugging/Troubleshooting,Beginner,2,True,12.39,3,Actively_Encouraged,7,2.854,72.62,Medium
137596,STEM,Graduate,2.279,32.71,Direct_Answer_Generation,Advanced,4,True,15.42,6,Allowed_With_Citation,3,2.021,64.81,High
137598,STEM,Graduate,3.604,2.99,Copywriting/Drafting,Advanced,4,False,14.8,3,Actively_Encouraged,6,4.0,96.26,Low
137601,STEM,Junior,2.801,6.82,Debugging/Troubleshooting,Advanced,4,False,9.47,3,Allowed_With_Citation,4,2.971,100.0,High
137605,STEM,Junior,3.537,3.92,Debugging/Troubleshooting,Intermediate,3,False,17.79,2,Allowed_With_Citation,3,3.892,77.81,Low
137608,STEM,Sophomore,2.976,11.82,Copywriting/Drafting,Intermediate,2,True,6.79,6,Allowed_With_Citation,4,2.979,60.23,Medium
137614,STEM,Graduate,3.672,6.83,Direct_Answer_Generation,Intermediate,2,True,22.71,5,Actively_Encouraged,8,3.891,71.24,Medium
137618,STEM,Sophomore,2.661,25.45,Debugging/Troubleshooting,Beginner,2,True,9.34,5,Actively_Encouraged,3,2.95,77.29,Medium
137623,STEM,Senior,2.932,15.49,Direct_Answer_Generation,Beginner,3,True,7.42,3,Allowed_With_Citation,7,2.956,57.24,Medium
137627,STEM,Sophomore,3.763,3.68,Debugging/Troubleshooting,Advanced,5,False,14.86,2,Allowed_With_Citation,1,4.0,87.45,Medium
137629,STEM,Sophomore,2.688,2.37,Direct_Answer_Generation,Beginner,2,True,8.54,4,Actively_Encouraged,6,2.782,76.43,Medium
137631,STEM,Sophomore,3.698,1.77,Debugging/Troubleshooting,Advanced,3,False,20.56,1,Actively_Encouraged,5,4.0,99.47,Low
137634,STEM,Senior,3.394,40.0,Debugging/Troubleshooting,Advanced,3,True,6.48,6,Allowed_With_Citation,6,3.876,78.82,High
137635,STEM,Sophomore,3.347,0.62,Debugging/Troubleshooting,Advanced,5,True,14.18,1,Allowed_With_Citation,5,3.894,86.21,High
137639,STEM,Senior,3.55,1.53,Debugging/Troubleshooting,Intermediate,3,False,13.57,1,Actively_Encouraged,4,3.793,82.09,Low
137641,STEM,Senior,3.375,7.56,Debugging/Troubleshooting,Beginner,1,False,9.77,3,Strict_Ban,7,3.666,77.41,High
137647,STEM,Junior,3.674,2.23,Debugging/Troubleshooting,Beginner,3,False,3.52,2,Actively_Encouraged,3,3.833,64.28,Low
137650,STEM,Graduate,1.935,6.12,Ideation,Beginner,3,False,13.36,7,Allowed_With_Citation,4,2.113,56.65,High
137651,STEM,Sophomore,3.339,0.15,Ideation,Intermediate,2,False,15.24,5,Strict_Ban,7,3.602,79.05,Low
137652,STEM,Junior,2.119,11.3,Summarizing_Reading,Intermediate,2,True,12.98,6,Allowed_With_Citation,2,2.488,64.26,Low
137653,STEM,Sophomore,2.548,29.69,Debugging/Troubleshooting,Intermediate,4,False,8.48,5,Allowed_With_Citation,3,2.667,70.5,High
137657,STEM,Graduate,3.416,15.99,Summarizing_Reading,Intermediate,2,False,8.44,4,Allowed_With_Citation,8,3.872,40.62,Medium
137660,STEM,Sophomore,3.468,37.48,Direct_Answer_Generation,Advanced,3,True,4.8,7,Strict_Ban,10,2.864,24.57,High
137667,STEM,Freshman,3.393,10.85,Copywriting/Drafting,Advanced,4,False,6.4,7,Strict_Ban,10,3.531,92.69,Medium
137668,STEM,Senior,2.672,32.82,Debugging/Troubleshooting,Intermediate,4,False,12.3,9,Actively_Encouraged,7,3.074,74.54,High
137672,STEM,Senior,3.793,4.31,Copywriting/Drafting,Beginner,3,True,7.49,3,Allowed_With_Citation,6,4.0,79.26,Low
137676,STEM,Graduate,3.239,16.07,Debugging/Troubleshooting,Intermediate,5,False,1.0,4,Allowed_With_Citation,3,3.285,60.91,Medium
137682,STEM,Junior,3.097,3.73,Ideation,Beginner,2,True,10.61,4,Allowed_With_Citation,5,3.131,95.04,Medium
137685,STEM,Sophomore,3.029,8.9,Direct_Answer_Generation,Beginner,3,False,4.67,5,Strict_Ban,8,3.17,77.22,High
137686,STEM,Junior,2.681,4.86,Direct_Answer_Generation,Advanced,4,False,14.11,1,Allowed_With_Citation,7,2.926,66.46,Medium
137690,STEM,Freshman,3.07,6.39,Summarizing_Reading,Advanced,5,True,17.03,2,Allowed_With_Citation,2,3.347,100.0,Medium
137696,STEM,Junior,2.896,29.62,Copywriting/Drafting,Beginner,2,False,12.78,6,Strict_Ban,9,2.776,71.64,High
137699,STEM,Freshman,3.093,4.96,Summarizing_Reading,Intermediate,5,True,26.55,1,Actively_Encouraged,2,3.667,67.59,High
137701,STEM,Freshman,3.317,11.14,Debugging/Troubleshooting,Beginner,1,True,14.19,2,Allowed_With_Citation,5,3.357,82.88,Low
137714,STEM,Graduate,3.499,40.0,Debugging/Troubleshooting,Advanced,3,True,1.0,10,Allowed_With_Citation,6,4.0,99.15,High
137716,STEM,Freshman,3.231,7.95,Copywriting/Drafting,Advanced,4,False,11.94,4,Actively_Encouraged,1,3.282,76.75,Low
137718,STEM,Senior,3.718,0.49,Debugging/Troubleshooting,Advanced,5,False,8.65,2,Strict_Ban,7,4.0,100.0,Low
137719,STEM,Sophomore,2.956,8.85,Ideation,Beginner,3,False,8.68,4,Strict_Ban,5,3.214,61.67,Medium
137723,STEM,Sophomore,3.554,8.01,Copywriting/Drafting,Beginner,1,False,7.93,2,Actively_Encouraged,7,3.794,91.92,Low
137725,STEM,Freshman,2.862,2.64,Debugging/Troubleshooting,Intermediate,3,True,14.82,5,Actively_Encouraged,6,2.915,93.87,Low
137728,STEM,Senior,2.665,15.64,Ideation,Intermediate,3,False,12.42,6,Strict_Ban,10,2.936,85.88,Medium
137732,STEM,Junior,2.893,18.62,Debugging/Troubleshooting,Intermediate,3,True,9.75,6,Allowed_With_Citation,6,3.252,92.41,Medium
137737,STEM,Freshman,2.779,8.77,Debugging/Troubleshooting,Advanced,5,False,18.71,4,Allowed_With_Citation,5,3.232,79.3,High
137739,STEM,Sophomore,2.679,5.46,Debugging/Troubleshooting,Advanced,3,True,11.23,2,Actively_Encouraged,5,2.908,90.77,High
137745,STEM,Sophomore,2.572,0.51,Debugging/Troubleshooting,Intermediate,2,False,12.68,3,Allowed_With_Citation,2,2.406,56.86,Low
137749,STEM,Junior,2.784,4.5,Debugging/Troubleshooting,Advanced,5,False,13.96,5,Allowed_With_Citation,6,3.405,67.43,Medium
137752,STEM,Freshman,2.506,2.49,Debugging/Troubleshooting,Beginner,2,True,3.28,4,Strict_Ban,7,2.718,57.59,Medium
137755,STEM,Sophomore,3.593,4.97,Debugging/Troubleshooting,Beginner,2,False,15.93,4,Allowed_With_Citation,3,4.0,71.34,High
137756,STEM,Graduate,3.883,6.65,Summarizing_Reading,Advanced,4,False,15.75,5,Allowed_With_Citation,7,4.0,71.37,Medium
137761,STEM,Freshman,3.411,3.11,Ideation,Beginner,3,True,12.84,4,Allowed_With_Citation,3,3.49,69.38,Low
137762,STEM,Graduate,2.801,4.12,Debugging/Troubleshooting,Beginner,3,True,6.16,3,Actively_Encouraged,1,2.859,89.16,High
137764,STEM,Senior,3.192,4.86,Copywriting/Drafting,Advanced,4,True,1.83,5,Allowed_With_Citation,1,3.223,71.84,Low
137768,STEM,Freshman,3.501,0.92,Summarizing_Reading,Beginner,2,True,16.6,1,Actively_Encouraged,5,3.623,80.87,Low
137771,STEM,Junior,3.019,40.0,Copywriting/Drafting,Advanced,5,False,9.36,7,Actively_Encouraged,7,3.245,79.9,High
137772,STEM,Sophomore,3.246,11.98,Debugging/Troubleshooting,Advanced,3,False,21.82,6,Allowed_With_Citation,4,3.743,100.0,High
137781,STEM,Senior,2.773,8.24,Debugging/Troubleshooting,Beginner,1,False,17.37,4,Allowed_With_Citation,7,3.023,57.57,Medium
137784,STEM,Freshman,3.018,0.2,Summarizing_Reading,Advanced,4,False,16.76,1,Allowed_With_Citation,4,2.986,91.44,Low
137785,STEM,Junior,1.743,5.13,Debugging/Troubleshooting,Beginner,1,False,13.56,4,Actively_Encouraged,5,1.972,47.24,Medium
137786,STEM,Senior,2.663,11.33,Debugging/Troubleshooting,Beginner,3,True,7.96,3,Allowed_With_Citation,3,2.845,61.64,Medium
137788,STEM,Junior,3.156,14.37,Debugging/Troubleshooting,Intermediate,4,False,15.05,2,Actively_Encouraged,5,3.239,69.31,High
137797,STEM,Junior,3.409,10.08,Direct_Answer_Generation,Beginner,1,True,13.08,6,Strict_Ban,8,3.708,81.05,High
137798,STEM,Sophomore,3.156,7.17,Debugging/Troubleshooting,Beginner,3,False,22.8,3,Strict_Ban,4,3.527,76.47,Medium
137801,STEM,Junior,3.714,23.77,Summarizing_Reading,Intermediate,4,True,13.84,3,Strict_Ban,6,4.0,93.47,High
137802,STEM,Sophomore,3.874,6.63,Debugging/Troubleshooting,Intermediate,2,True,6.23,3,Allowed_With_Citation,8,4.0,91.71,Low
137806,STEM,Sophomore,2.055,2.9,Debugging/Troubleshooting,Intermediate,3,True,14.27,1,Strict_Ban,5,2.012,66.17,Medium
137809,STEM,Senior,2.614,2.03,Direct_Answer_Generation,Intermediate,2,True,22.69,4,Actively_Encouraged,9,3.078,82.26,Medium
137816,STEM,Sophomore,3.079,5.84,Debugging/Troubleshooting,Beginner,1,False,7.13,3,Allowed_With_Citation,4,3.34,56.24,Medium
137818,STEM,Graduate,3.013,5.79,Direct_Answer_Generation,Beginner,3,True,8.53,4,Actively_Encouraged,3,3.211,67.55,High
137819,STEM,Junior,2.8,14.53,Debugging/Troubleshooting,Beginner,1,False,7.35,4,Allowed_With_Citation,3,3.191,73.89,Medium
137821,STEM,Senior,2.083,0.34,Debugging/Troubleshooting,Intermediate,1,True,19.79,4,Actively_Encouraged,5,2.398,78.18,High
137825,STEM,Sophomore,2.559,23.53,Debugging/Troubleshooting,Advanced,5,True,5.09,7,Strict_Ban,8,2.85,88.33,High
137826,STEM,Freshman,3.731,7.12,Debugging/Troubleshooting,Beginner,3,True,6.81,1,Allowed_With_Citation,4,3.784,61.23,Medium
