,Post_Semester_GPA_bracket,Pre_Semester_GPA_bracket,Skill_Retention_Score,Weekly_hours_bracket,GPA_diff,Year_of_Study
38543,3-4,3-4,84.2,15-20,0.3290000000000002,senior
38544,3-4,3-4,96.08,10-15,-0.4019999999999997,freshman
38545,3-4,3-4,75.74,0-5,0.5430000000000001,senior
38546,2-3,2-3,88.04,0-5,-1.4530000000000003,graduate
38547,3-4,3-4,66.9,15-20,0.7959999999999998,graduate
38548,3-4,3-4,79.24,20-25,0.395,freshman
38549,2-3,2-3,97.7,15-20,-1.093,senior
38550,3-4,3-4,90.64,0-5,1.0860000000000003,senior
38551,2-3,2-3,85.13,20-25,-1.173,senior
38552,3-4,3-4,80.27,05-10,0.5209999999999999,sophomore
38553,2-3,2-3,56.52,0-5,-1.524,sophomore
38554,3-4,3-4,64.41,20-25,0.9510000000000001,sophomore
38555,3-4,3-4,69.82,20-25,-0.10999999999999988,senior
38556,3-4,3-4,72.37,0-5,0.4950000000000001,senior
38557,3-4,3-4,70.26,05-10,-0.1299999999999999,sophomore
38558,3-4,3-4,78.6,20-25,-0.4870000000000001,junior
38559,3-4,3-4,58.14,15-20,-0.351,freshman
38560,2-3,2-3,89.91,0-5,-1.1190000000000002,freshman
38561,3-4,2-3,83.96,0-5,0.20599999999999996,junior
38562,3-4,3-4,99.79,0-5,0.07600000000000007,senior
38563,3-4,3-4,73.6,0-5,-0.5819999999999999,graduate
38564,3-4,3-4,80.37,0-5,-0.16000000000000014,junior
38565,2-3,2-3,62.13,0-5,-0.9769999999999999,senior
38566,3-4,2-3,73.76,0-5,0.04600000000000026,sophomore
38567,3-4,3-4,77.28,0-5,-0.07399999999999984,graduate
38568,3-4,2-3,93.09,0-5,-0.45999999999999996,senior
38569,3-4,3-4,71.05,20-25,0.6150000000000002,sophomore
38570,3-4,3-4,84.57,10-15,-0.5640000000000001,junior
38571,3-4,3-4,73.03,15-20,0.10699999999999976,freshman
38572,2-3,1-2,94.87,0-5,-1.759,freshman
38573,3-4,3-4,90.27,05-10,1.3649999999999998,graduate
38574,2-3,2-3,81.57,05-10,-1.174,freshman
38575,2-3,2-3,72.6,0-5,0.03000000000000025,freshman
38576,3-4,3-4,80.45,05-10,0.698,freshman
38577,3-4,3-4,85.57,05-10,0.3839999999999999,senior
38578,3-4,3-4,84.37,0-5,-0.94,freshman
38579,2-3,3-4,67.48,25-30,-0.4089999999999998,freshman
38580,3-4,3-4,88.41,05-10,0.7689999999999997,graduate
38581,3-4,3-4,77.89,10-15,-0.9540000000000002,graduate
38582,3-4,3-4,83.69,0-5,-0.2669999999999999,sophomore
38583,1-2,1-2,61.41,0-5,-1.958,freshman
38584,3-4,3-4,59.77,0-5,2.317,senior
38585,3-4,3-4,52.45,20-25,-0.17999999999999972,graduate
38586,2-3,2-3,97.14,10-15,-0.71,graduate
38587,2-3,2-3,68.28,0-5,-0.3860000000000001,freshman
38588,3-4,3-4,70.78,05-10,0.48,junior
38589,3-4,3-4,66.12,0-5,-0.6739999999999999,junior
38590,3-4,3-4,80.0,0-5,0.5029999999999997,freshman
38591,3-4,2-3,72.89,05-10,-0.9689999999999999,senior
38592,3-4,3-4,62.15,15-20,-0.137,senior
38593,2-3,2-3,66.81,0-5,-1.17,graduate
38594,3-4,3-4,57.38,35-40,0.4209999999999998,freshman
38595,3-4,3-4,65.15,0-5,0.19700000000000006,sophomore
38596,2-3,2-3,78.94,0-5,-1.2959999999999998,senior
38597,3-4,3-4,80.88,0-5,0.7610000000000001,sophomore
38598,3-4,3-4,69.38,0-5,-0.14700000000000024,junior
38599,2-3,2-3,58.18,15-20,-1.0630000000000002,junior
38600,3-4,3-4,58.25,0-5,0.8319999999999999,sophomore
38601,3-4,2-3,73.92,10-15,-0.9499999999999997,freshman
38602,3-4,3-4,62.63,0-5,-0.26000000000000023,junior
38603,3-4,3-4,38.31,0-5,0.28600000000000003,sophomore
38604,2-3,2-3,86.16,05-10,-1.513,graduate
38605,3-4,3-4,80.03,0-5,1.1099999999999999,senior
38606,3-4,3-4,71.4,05-10,0.040999999999999925,senior
38607,3-4,3-4,70.64,05-10,-0.5180000000000002,graduate
38608,2-3,2-3,86.21,0-5,-0.2469999999999999,freshman
38609,3-4,2-3,92.52,05-10,-0.10400000000000009,freshman
38610,3-4,3-4,97.24,0-5,0.42700000000000005,senior
38611,3-4,3-4,72.64,0-5,-0.3599999999999999,graduate
38612,3-4,3-4,62.51,0-5,-0.4740000000000002,freshman
38613,2-3,2-3,78.79,0-5,-1.1589999999999998,graduate
38614,3-4,3-4,52.96,0-5,1.033,junior
38615,3-4,2-3,80.4,20-25,-0.3919999999999999,junior
38616,3-4,2-3,100.0,05-10,-0.46799999999999997,graduate
38617,3-4,3-4,82.16,05-10,0.002000000000000224,sophomore
38618,3-4,3-4,78.93,0-5,-0.7210000000000001,junior
38619,2-3,2-3,68.2,10-15,-0.9469999999999996,sophomore
38620,2-3,2-3,69.16,05-10,0.06599999999999984,freshman
38621,3-4,3-4,62.51,0-5,0.589,sophomore
38622,3-4,3-4,86.23,15-20,-0.31099999999999994,freshman
38623,3-4,3-4,59.18,05-10,-0.2559999999999998,junior
38624,2-3,2-3,75.33,15-20,-0.47699999999999987,junior
38625,3-4,3-4,59.95,20-25,0.4670000000000001,junior
38626,2-3,2-3,61.5,05-10,-0.5419999999999998,freshman
38627,2-3,2-3,51.02,15-20,-0.40200000000000014,freshman
38628,3-4,3-4,66.35,0-5,0.7389999999999999,freshman
38629,2-3,2-3,69.54,0-5,-0.8280000000000003,freshman
38630,3-4,3-4,91.81,20-25,1.0250000000000004,sophomore
38631,3-4,3-4,58.91,0-5,-0.8570000000000002,freshman
38632,3-4,3-4,57.99,05-10,0.4910000000000001,freshman
38633,3-4,3-4,81.43,05-10,-0.54,junior
38634,3-4,3-4,87.7,05-10,0.019000000000000128,freshman
38635,3-4,3-4,73.38,0-5,0.06100000000000039,sophomore
38636,3-4,2-3,72.51,05-10,-0.8379999999999996,sophomore
38637,3-4,3-4,72.41,0-5,0.1280000000000001,freshman
38638,3-4,3-4,49.83,0-5,0.2929999999999997,sophomore
38639,3-4,3-4,68.86,05-10,0.4079999999999999,senior
38640,3-4,3-4,54.55,0-5,-0.28700000000000037,sophomore
38641,3-4,3-4,62.68,0-5,-0.39800000000000013,freshman
38642,3-4,2-3,85.68,05-10,-1.17,freshman
38643,2-3,2-3,82.68,05-10,-0.29400000000000004,graduate
38644,2-3,2-3,87.57,0-5,-0.7470000000000003,freshman
38645,2-3,2-3,62.84,10-15,-0.22100000000000009,graduate
38646,3-4,3-4,90.51,10-15,0.6699999999999999,freshman
38647,3-4,3-4,81.75,0-5,-0.2789999999999999,graduate
38648,3-4,3-4,90.34,0-5,-0.33599999999999985,junior
38649,3-4,3-4,96.05,05-10,0.1499999999999999,junior
38650,3-4,3-4,81.9,10-15,-0.15399999999999991,sophomore
38651,2-3,2-3,68.48,05-10,-1.1430000000000002,graduate
38652,2-3,2-3,86.26,0-5,-0.18800000000000017,junior
38653,3-4,3-4,91.15,0-5,0.7000000000000002,senior
38654,3-4,3-4,100.0,05-10,-0.16300000000000026,junior
38655,3-4,3-4,63.84,20-25,-0.4940000000000002,freshman
38656,3-4,2-3,87.0,0-5,-0.40900000000000025,senior
38657,3-4,3-4,85.56,0-5,-0.08000000000000007,freshman
38658,2-3,2-3,66.98,0-5,-1.1560000000000001,sophomore
38659,3-4,3-4,70.06,0-5,1.3599999999999999,senior
38660,2-3,2-3,90.69,05-10,-1.1910000000000003,freshman
38661,2-3,2-3,67.37,05-10,-0.34399999999999986,graduate
38662,2-3,2-3,70.04,0-5,-0.5049999999999999,freshman
38663,3-4,2-3,81.75,0-5,0.629,senior
38664,3-4,2-3,85.5,0-5,-0.5220000000000002,junior
38665,3-4,3-4,78.15,05-10,0.8740000000000001,senior
38666,3-4,3-4,66.56,0-5,-0.8010000000000002,junior
38667,3-4,3-4,71.92,0-5,0.020000000000000018,sophomore
38668,3-4,2-3,71.01,0-5,-1.1020000000000003,graduate
38669,3-4,2-3,84.26,15-20,-0.17100000000000026,senior
38670,3-4,3-4,65.09,05-10,0.18800000000000017,junior
38671,3-4,3-4,88.72,05-10,0.17899999999999983,freshman
38672,2-3,2-3,82.25,05-10,-1.1380000000000003,graduate
38673,2-3,2-3,77.16,0-5,-0.476,senior
38674,3-4,2-3,71.69,15-20,0.02200000000000024,freshman
38675,3-4,3-4,100.0,0-5,0.3599999999999999,freshman
38676,3-4,3-4,92.53,0-5,-0.22299999999999986,junior
38677,3-4,2-3,62.58,05-10,-1.1300000000000003,junior
38678,3-4,2-3,97.94,0-5,-0.6779999999999999,sophomore
38679,3-4,3-4,100.0,0-5,0.4700000000000002,junior
38680,3-4,3-4,58.57,10-15,-0.45399999999999974,freshman
38681,3-4,3-4,78.91,05-10,-0.1120000000000001,sophomore
38682,2-3,2-3,78.71,10-15,-1.061,junior
38683,2-3,2-3,60.45,0-5,0.01100000000000012,freshman
38684,3-4,3-4,80.22,0-5,0.9179999999999997,sophomore
38685,3-4,3-4,86.72,10-15,0.19099999999999984,freshman
38686,2-3,2-3,90.02,0-5,-1.0709999999999997,freshman
38687,3-4,3-4,76.25,0-5,0.3530000000000002,freshman
38688,3-4,3-4,100.0,0-5,0.363,freshman
38689,3-4,3-4,77.83,25-30,-0.06500000000000039,freshman
38690,3-4,3-4,68.51,05-10,-0.015000000000000124,sophomore
38691,3-4,3-4,100.0,0-5,0.02499999999999991,freshman
38692,3-4,3-4,68.79,0-5,-0.17399999999999993,graduate
38693,3-4,3-4,67.6,15-20,-0.3420000000000001,junior
38694,3-4,3-4,92.58,0-5,-0.4830000000000001,junior
38695,2-3,2-3,76.97,0-5,-1.254,freshman
38696,3-4,3-4,69.15,05-10,0.11399999999999988,graduate
38697,2-3,2-3,83.61,0-5,-0.7010000000000001,senior
38698,3-4,3-4,79.86,0-5,0.9619999999999997,freshman
38699,2-3,2-3,87.47,0-5,-1.383,senior
38700,3-4,3-4,91.71,0-5,0.5779999999999998,freshman
38701,3-4,3-4,97.0,05-10,-0.18799999999999972,junior
38702,3-4,3-4,98.17,05-10,-0.5420000000000003,graduate
38703,3-4,3-4,79.93,10-15,-0.246,graduate
38704,3-4,3-4,72.41,05-10,-0.15399999999999991,freshman
38705,3-4,3-4,73.63,0-5,-0.5709999999999997,graduate
38706,3-4,3-4,68.56,10-15,-0.29000000000000004,freshman
38707,3-4,3-4,78.85,0-5,0.028000000000000025,graduate
38708,3-4,3-4,89.52,0-5,-0.14100000000000001,senior
38709,3-4,3-4,87.58,10-15,-0.5590000000000002,graduate
38710,3-4,3-4,73.37,0-5,-0.27,sophomore
38711,3-4,3-4,61.43,0-5,-0.22199999999999998,graduate
38712,3-4,3-4,78.0,0-5,0.029999999999999805,senior
38713,3-4,3-4,55.64,0-5,-0.05799999999999983,sophomore
38714,2-3,2-3,58.68,15-20,-1.4500000000000002,sophomore
38715,3-4,3-4,72.43,10-15,1.0250000000000004,sophomore
38716,3-4,3-4,74.17,05-10,-0.5749999999999997,junior
38717,3-4,3-4,92.63,10-15,0.10699999999999976,freshman
38718,3-4,2-3,55.7,05-10,-0.3370000000000002,junior
38719,3-4,3-4,76.39,10-15,0.9369999999999998,freshman
38720,3-4,3-4,87.47,05-10,-0.40700000000000003,sophomore
38721,3-4,3-4,69.38,05-10,-0.2749999999999999,senior
38722,2-3,2-3,65.33,0-5,-1.4099999999999997,junior
38723,2-3,2-3,71.51,,-0.121,sophomore
38724,3-4,3-4,69.31,0-5,0.0990000000000002,sophomore
38725,3-4,3-4,78.9,0-5,0.0690000000000004,sophomore
38726,3-4,3-4,61.08,35-40,0.34899999999999975,freshman
38727,3-4,3-4,68.08,0-5,-0.351,sophomore
38728,3-4,3-4,67.62,20-25,-0.274,senior
38729,3-4,3-4,65.4,0-5,-0.8130000000000002,freshman
38730,3-4,2-3,47.03,05-10,-0.34299999999999997,freshman
38731,3-4,3-4,86.87,0-5,0.09499999999999975,senior
38732,3-4,2-3,79.62,10-15,-0.6030000000000002,sophomore
38733,2-3,2-3,38.45,25-30,-0.3450000000000002,sophomore
38734,3-4,3-4,83.98,05-10,1.428,junior
38735,3-4,3-4,60.35,0-5,-0.5609999999999999,junior
38736,3-4,3-4,64.82,10-15,-0.2929999999999997,freshman
38737,3-4,3-4,51.42,05-10,-0.053999999999999826,junior
38738,2-3,2-3,90.28,0-5,-0.859,senior
38739,2-3,2-3,80.09,10-15,-0.6059999999999999,junior
38740,3-4,3-4,64.86,0-5,0.7719999999999998,graduate
38741,3-4,3-4,86.82,20-25,-0.782,graduate
38742,3-4,3-4,71.64,0-5,-0.5139999999999998,junior
38743,3-4,3-4,76.86,20-25,0.42200000000000015,graduate
38744,3-4,3-4,92.54,0-5,-0.5249999999999999,senior
38745,3-4,3-4,80.99,0-5,-0.31499999999999995,junior
38746,3-4,3-4,80.2,05-10,-0.403,graduate
38747,2-3,2-3,84.02,0-5,-0.9149999999999996,graduate
38748,3-4,3-4,85.96,0-5,0.28400000000000025,graduate
38749,3-4,2-3,79.96,0-5,-0.46399999999999997,senior
38750,3-4,2-3,73.42,0-5,-0.512,junior
38751,2-3,2-3,80.8,0-5,-0.7470000000000003,sophomore
38752,3-4,3-4,55.51,05-10,0.762,junior
38753,3-4,3-4,86.99,05-10,0.125,senior
38754,3-4,3-4,71.1,0-5,-0.6379999999999999,freshman
38755,3-4,3-4,84.23,10-15,-0.0019999999999997797,sophomore
38756,3-4,3-4,71.3,0-5,-0.1379999999999999,sophomore
38757,3-4,2-3,86.0,10-15,-0.6400000000000001,senior
38758,3-4,2-3,77.92,0-5,-0.4670000000000001,junior
38759,3-4,2-3,100.0,0-5,-0.3160000000000003,junior
38760,3-4,3-4,100.0,0-5,0.6429999999999998,graduate
38761,3-4,3-4,58.33,30-35,-0.46899999999999986,junior
38762,3-4,3-4,65.67,10-15,0.42200000000000015,senior
38763,3-4,3-4,78.19,10-15,-0.5670000000000002,senior
38764,3-4,3-4,96.49,05-10,-0.46199999999999974,graduate
38765,3-4,2-3,65.58,05-10,-0.8919999999999999,senior
38766,3-4,3-4,75.5,0-5,0.1030000000000002,graduate
38767,3-4,3-4,60.0,10-15,0.009999999999999787,sophomore
38768,3-4,3-4,72.1,0-5,-0.20399999999999974,freshman
38769,3-4,3-4,73.13,05-10,0.004999999999999893,senior
38770,3-4,3-4,78.03,0-5,-0.06399999999999961,graduate
38771,3-4,3-4,80.0,05-10,-0.504,freshman
38772,3-4,3-4,69.99,0-5,-0.3089999999999997,sophomore
38773,3-4,3-4,75.88,0-5,0.5539999999999998,senior
38774,3-4,3-4,74.44,05-10,-0.7069999999999999,senior
38775,3-4,3-4,92.28,05-10,0.3500000000000001,senior
38776,3-4,3-4,64.65,10-15,-0.19499999999999984,junior
38777,2-3,2-3,66.47,0-5,-1.1949999999999998,sophomore
38778,3-4,3-4,86.85,05-10,0.7410000000000001,senior
38779,3-4,3-4,86.14,0-5,-0.246,junior
38780,3-4,3-4,66.98,05-10,-0.806,junior
38781,3-4,3-4,86.77,10-15,-0.746,senior
38782,2-3,2-3,81.89,05-10,-0.7479999999999998,freshman
38783,3-4,3-4,86.09,0-5,0.2570000000000001,junior
38784,3-4,3-4,48.94,0-5,-0.03699999999999992,sophomore
38785,2-3,3-4,63.22,0-5,-0.633,freshman
38786,3-4,3-4,100.0,05-10,0.9260000000000002,senior
38787,3-4,3-4,70.86,05-10,-0.4910000000000001,junior
38788,2-3,2-3,95.17,0-5,-1.0589999999999997,graduate
38789,3-4,3-4,58.15,0-5,0.6379999999999999,junior
38790,3-4,3-4,86.58,0-5,0.17600000000000016,freshman
38791,2-3,2-3,65.89,15-20,-1.0070000000000001,sophomore
38792,3-4,3-4,71.33,0-5,0.125,freshman
38793,3-4,2-3,73.23,0-5,-0.8239999999999998,graduate
38794,2-3,1-2,81.4,05-10,-1.131,junior
38795,3-4,2-3,49.45,25-30,0.681,junior
38796,3-4,2-3,63.06,10-15,-0.19200000000000017,sophomore
38797,2-3,3-4,40.5,20-25,-0.028999999999999915,junior
38798,2-3,2-3,63.61,0-5,-0.2120000000000002,freshman
38799,3-4,3-4,48.0,05-10,0.9319999999999999,junior
38800,3-4,3-4,81.04,0-5,-0.04999999999999982,senior
38801,2-3,2-3,61.41,05-10,-1.1710000000000003,sophomore
38802,2-3,2-3,96.71,0-5,-0.32299999999999995,sophomore
38803,3-4,2-3,73.69,0-5,0.593,senior
38804,2-3,2-3,67.18,0-5,-0.7410000000000001,junior
38805,3-4,3-4,99.51,0-5,0.7899999999999996,junior
38806,3-4,3-4,77.51,10-15,-0.33999999999999986,sophomore
38807,3-4,2-3,86.69,05-10,-1.2080000000000002,junior
38808,3-4,3-4,95.06,05-10,0.5989999999999998,freshman
38809,2-3,2-3,70.67,0-5,-1.4780000000000002,junior
38810,3-4,3-4,100.0,25-30,0.45399999999999974,senior
38811,3-4,3-4,68.2,15-20,-0.33899999999999997,freshman
38812,3-4,3-4,86.85,0-5,-0.28600000000000003,senior
38813,3-4,3-4,82.37,10-15,-0.03000000000000025,sophomore
38814,3-4,3-4,76.58,0-5,-0.9849999999999999,freshman
38815,3-4,3-4,97.3,05-10,0.4450000000000003,graduate
38816,2-3,2-3,58.94,0-5,-1.165,freshman
38817,2-3,2-3,77.89,0-5,-0.18800000000000017,sophomore
38818,3-4,3-4,79.7,0-5,1.1229999999999998,junior
38819,3-4,3-4,71.27,05-10,-0.31099999999999994,graduate
38820,2-3,2-3,85.22,0-5,-1.1589999999999998,junior
38821,2-3,2-3,88.91,05-10,-0.3129999999999997,graduate
38822,3-4,3-4,34.73,15-20,0.7069999999999999,junior
38823,3-4,3-4,63.95,0-5,-0.06400000000000006,freshman
38824,3-4,3-4,70.09,0-5,-0.6069999999999998,junior
38825,2-3,2-3,70.75,10-15,-0.8719999999999999,freshman
38826,3-4,3-4,74.25,10-15,0.5219999999999998,freshman
38827,3-4,3-4,71.39,05-10,-0.10000000000000009,freshman
38828,3-4,3-4,77.42,05-10,-0.5370000000000004,freshman
38829,2-3,2-3,67.51,10-15,-1.0419999999999998,freshman
38830,2-3,2-3,70.57,0-5,-0.11699999999999999,sophomore
38831,3-4,3-4,77.78,10-15,0.3250000000000002,freshman
38832,3-4,3-4,53.65,0-5,0.45699999999999985,freshman
38833,3-4,3-4,58.84,0-5,0.09599999999999964,freshman
38834,3-4,2-3,90.66,0-5,-0.9449999999999998,graduate
38835,3-4,3-4,78.54,0-5,0.6299999999999999,junior
38836,3-4,3-4,82.1,15-20,-0.367,junior
38837,3-4,3-4,88.58,0-5,-0.677,junior
38838,3-4,3-4,67.76,0-5,-0.11900000000000022,junior
38839,2-3,3-4,87.52,0-5,-0.7589999999999999,freshman
38840,2-3,2-3,78.11,10-15,-0.29800000000000004,junior
38841,2-3,2-3,64.63,0-5,0.387,senior
38842,3-4,3-4,74.16,10-15,0.2979999999999996,junior
38843,3-4,2-3,70.04,05-10,-0.7330000000000001,graduate
38844,3-4,2-3,94.87,0-5,-0.31499999999999995,freshman
38845,3-4,2-3,49.24,0-5,-0.15300000000000002,senior
38846,3-4,3-4,54.97,0-5,0.008000000000000007,senior
38847,1-2,1-2,77.92,0-5,-1.702,junior
38848,3-4,2-3,100.0,05-10,0.9759999999999998,junior
38849,2-3,2-3,82.99,15-20,-0.4969999999999999,freshman
38850,2-3,2-3,63.62,20-25,-0.5789999999999997,senior
38851,3-4,3-4,78.16,0-5,0.9700000000000002,sophomore
38852,3-4,3-4,83.46,0-5,-0.17700000000000005,freshman
38853,3-4,3-4,75.53,0-5,0.20199999999999996,freshman
38854,3-4,3-4,86.51,0-5,-0.6710000000000003,junior
38855,3-4,3-4,82.7,10-15,-0.262,graduate
38856,3-4,3-4,75.87,10-15,-0.18699999999999983,junior
38857,3-4,3-4,74.79,0-5,-0.6120000000000001,freshman
38858,3-4,3-4,65.84,30-35,-0.16600000000000037,graduate
38859,2-3,3-4,36.57,35-40,-0.3660000000000001,freshman
38860,3-4,3-4,94.07,05-10,1.2110000000000003,freshman
38861,3-4,3-4,75.01,05-10,-0.7290000000000001,junior
38862,3-4,3-4,66.14,05-10,0.29700000000000015,freshman
38863,3-4,2-3,100.0,35-40,-0.8330000000000002,junior
38864,2-3,2-3,99.97,0-5,-0.6709999999999998,freshman
38865,2-3,2-3,81.66,15-20,-0.31000000000000005,senior
38866,3-4,3-4,62.28,20-25,0.766,freshman
38867,3-4,3-4,89.5,0-5,-0.30500000000000016,senior
38868,2-3,2-3,79.81,0-5,-0.9929999999999999,senior
38869,3-4,3-4,52.33,0-5,0.2290000000000001,graduate
38870,3-4,3-4,70.32,15-20,-0.25,freshman
38871,3-4,3-4,84.92,20-25,0.39200000000000035,junior
38872,3-4,3-4,64.62,20-25,-0.6120000000000001,senior
38873,2-3,2-3,100.0,0-5,-0.44599999999999973,graduate
38874,3-4,3-4,68.69,15-20,0.532,junior
38875,3-4,3-4,88.98,0-5,-0.04999999999999982,graduate
38876,3-4,3-4,74.78,0-5,-0.7610000000000001,freshman
38877,3-4,2-3,84.66,0-5,-0.8529999999999998,junior
38878,2-3,2-3,59.81,15-20,-0.7029999999999998,sophomore
38879,3-4,3-4,67.56,20-25,0.7550000000000003,freshman
38880,3-4,3-4,80.81,10-15,0.4249999999999998,sophomore
38881,3-4,3-4,79.28,0-5,-0.8740000000000001,senior
38882,2-3,2-3,63.82,0-5,-1.0179999999999998,junior
38883,3-4,3-4,89.71,05-10,0.7629999999999999,freshman
38884,3-4,2-3,83.12,0-5,-0.54,freshman
38885,3-4,3-4,70.22,05-10,0.476,graduate
38886,3-4,3-4,79.74,0-5,-0.5789999999999997,sophomore
38887,3-4,3-4,91.16,15-20,-0.371,freshman
38888,2-3,2-3,60.13,0-5,-0.9670000000000001,freshman
38889,3-4,3-4,100.0,10-15,1.1600000000000001,sophomore
38890,2-3,2-3,75.08,0-5,-1.081,sophomore
38891,3-4,3-4,63.43,05-10,0.7799999999999998,sophomore
38892,3-4,3-4,84.86,10-15,-0.7669999999999999,sophomore
38893,3-4,3-4,62.0,10-15,-0.242,junior
38894,3-4,3-4,77.24,10-15,-0.03500000000000014,senior
38895,3-4,3-4,63.65,05-10,-0.5499999999999998,freshman
38896,3-4,3-4,82.11,10-15,-0.2240000000000002,freshman
38897,3-4,2-3,88.34,0-5,-0.7359999999999998,senior
38898,3-4,3-4,53.22,0-5,0.20599999999999996,freshman
38899,3-4,3-4,94.35,05-10,0.05900000000000016,senior
38900,3-4,3-4,69.45,0-5,-0.30799999999999983,junior
38901,3-4,3-4,89.38,0-5,-0.09200000000000008,graduate
38902,3-4,3-4,87.06,10-15,-0.3780000000000001,freshman
38903,3-4,3-4,81.56,0-5,-0.2530000000000001,senior
38904,3-4,3-4,67.86,20-25,-0.45100000000000007,junior
38905,3-4,3-4,49.86,05-10,0.020999999999999908,junior
38906,2-3,2-3,56.24,25-30,-1.291,freshman
38907,3-4,3-4,65.65,0-5,0.4600000000000004,sophomore
38908,3-4,2-3,62.41,0-5,-0.48699999999999966,senior
38909,2-3,3-4,47.41,25-30,-0.12799999999999967,freshman
38910,3-4,3-4,77.69,10-15,1.2590000000000003,junior
38911,3-4,3-4,79.7,05-10,-0.6040000000000001,freshman
38912,3-4,3-4,79.56,10-15,-0.3500000000000001,junior
38913,3-4,2-3,69.51,0-5,-0.843,sophomore
38914,3-4,2-3,69.62,0-5,-0.12700000000000022,sophomore
38915,3-4,3-4,87.96,0-5,0.7850000000000001,senior
38916,3-4,3-4,69.05,0-5,-0.9470000000000001,freshman
38917,3-4,3-4,68.95,0-5,0.597,graduate
38918,3-4,3-4,69.02,25-30,-0.5880000000000001,sophomore
38919,3-4,3-4,66.85,05-10,0.23900000000000032,junior
38920,3-4,3-4,72.17,10-15,-0.5450000000000004,sophomore
38921,3-4,3-4,74.67,05-10,0.29400000000000004,sophomore
38922,3-4,3-4,84.84,0-5,-0.5179999999999998,junior
38923,3-4,3-4,86.02,15-20,0.25100000000000033,senior
38924,3-4,3-4,96.32,05-10,0.06999999999999984,graduate
38925,3-4,3-4,85.11,0-5,-0.08199999999999985,graduate
38926,2-3,2-3,59.76,0-5,-1.6239999999999997,sophomore
38927,3-4,3-4,76.81,10-15,1.4289999999999998,freshman
38928,2-3,2-3,45.2,0-5,-0.8140000000000001,graduate
38929,3-4,3-4,72.94,10-15,0.391,freshman
38930,3-4,3-4,57.98,0-5,0.2509999999999999,graduate
38931,3-4,3-4,99.61,10-15,-0.5549999999999997,freshman
38932,2-3,2-3,100.0,05-10,-1.249,graduate
38933,3-4,3-4,84.41,15-20,0.7629999999999999,freshman
38934,3-4,2-3,64.0,05-10,-0.7430000000000003,freshman
38935,2-3,2-3,65.6,0-5,-0.544,junior
38936,3-4,3-4,71.8,0-5,0.7280000000000002,senior
38937,3-4,3-4,100.0,05-10,-0.31400000000000006,sophomore
38938,3-4,3-4,57.27,20-25,-0.33599999999999985,junior
38939,2-3,2-3,68.16,0-5,-0.7130000000000001,senior
38940,3-4,2-3,52.24,0-5,0.41700000000000026,senior
38941,3-4,3-4,85.58,20-25,-0.07299999999999995,graduate
38942,3-4,3-4,79.41,05-10,-0.11299999999999999,freshman
38943,3-4,2-3,61.4,0-5,-0.266,sophomore
38944,2-3,2-3,63.86,0-5,-0.4109999999999996,junior
38945,3-4,3-4,87.56,0-5,1.064,senior
38946,3-4,2-3,70.5,10-15,-1.069,freshman
38947,3-4,3-4,80.02,15-20,0.46399999999999997,freshman
38948,2-3,2-3,72.03,0-5,-1.471,graduate
38949,2-3,2-3,95.02,0-5,-0.24299999999999988,freshman
38950,3-4,3-4,85.24,10-15,0.7890000000000001,sophomore
38951,3-4,3-4,60.6,10-15,-0.625,freshman
38952,3-4,3-4,94.68,05-10,-0.2759999999999998,senior
38953,3-4,2-3,87.5,0-5,-1.0980000000000003,graduate
38954,3-4,3-4,87.23,05-10,0.266,sophomore
38955,2-3,2-3,79.39,0-5,-1.2599999999999998,junior
38956,3-4,3-4,60.28,0-5,1.4349999999999996,senior
38957,3-4,3-4,75.64,05-10,-0.6080000000000001,junior
38958,2-3,2-3,69.33,15-20,-0.6990000000000003,junior
38959,3-4,3-4,69.72,0-5,0.6030000000000002,sophomore
38960,3-4,3-4,74.72,05-10,-0.7130000000000001,senior
38961,3-4,3-4,82.08,10-15,0.3650000000000002,graduate
38962,3-4,3-4,58.85,05-10,-0.16200000000000037,sophomore
38963,3-4,3-4,67.71,15-20,-0.242,freshman
38964,3-4,3-4,76.6,0-5,0.10499999999999998,graduate
38965,3-4,3-4,85.04,0-5,-0.40200000000000014,freshman
38966,2-3,2-3,66.05,05-10,-0.677,senior
38967,2-3,2-3,70.82,10-15,-0.15700000000000003,graduate
38968,3-4,3-4,70.94,0-5,0.6480000000000001,freshman
38969,2-3,2-3,74.01,05-10,-1.4460000000000002,junior
38970,3-4,2-3,69.51,05-10,0.355,freshman
38971,3-4,3-4,81.43,05-10,0.32299999999999995,sophomore
38972,3-4,3-4,66.83,0-5,-0.3520000000000003,junior
38973,3-4,3-4,54.92,05-10,0.43599999999999994,junior
38974,3-4,3-4,87.76,0-5,0.2749999999999999,freshman
38975,3-4,3-4,78.84,0-5,-0.43999999999999995,sophomore
38976,3-4,3-4,82.34,0-5,-0.6229999999999998,junior
38977,2-3,2-3,36.92,05-10,-0.637,junior
38978,3-4,3-4,68.58,0-5,0.5550000000000002,senior
38979,3-4,3-4,89.61,05-10,-0.29300000000000015,graduate
38980,2-3,2-3,62.35,10-15,-1.3410000000000002,senior
38981,2-3,1-2,73.39,05-10,-0.8300000000000003,freshman
38982,3-4,3-4,94.87,05-10,1.3769999999999998,freshman
38983,3-4,3-4,80.03,05-10,-0.32399999999999984,freshman
